layer,country,name,lat,lon,date,description,color,id
Hotels,AT,Mladinski dom – Hostel,46.620000,14.329500,2026-08-19,"Mikschallee 4, 9020 Klagenfurt. Stay: Aug 19-20, 1 night. Standard Twin Room. 2 adults. Breakfast: yes. Total: €105.40 incl. city tax €5.40. Paid: €100 via Booking.com; city tax paid at property. Coordinate note: address-derived, verify pin.",#ffea00,p-b4cdfd9aeb4a4e23bf2b0c155a5bb2d1
Hotels,IT,Hotel San Pancrazio,45.692900,9.842300,2026-08-20,"Via Fratelli Calvi 7, 24069 Trescore Balneario. Stay: Aug 20-21, 1 night. 2 rooms: twin standard for 2 adults + 1 child age 9; triple standard for 2 adults. Breakfast: yes. Total/paid: €147. Non-refundable. Coordinate note: address-derived, verify pin.",#ffea00,p-05766b5902f74358a520a438405bf305
Hotels,IT,Pini Village Lido Altanea,45.577,12.830,2026-08-21,"Viale dei Gabbiani 21, 30021 Caorle / Lido Altanea. Stay: Aug 21-25, 4 nights. Duplex apartment. 4 adults + 1 child age 9. Breakfast: no. Total: €1158.97; Booking.com pays €113.93. Paid: €1124.97. City tax €34 at property; €100 refundable deposit at check-in. Coordinate source gives GPS N45.577 E12.830; verify exact building within complex.",#ffea00,p-25342e5c08cc4e71b5f5dd5d7c311a92
Hotels,IT,Hotel Napoleon,45.705000,7.679000,2026-08-25,"Località Broccard 5, 11020 Montjovet. Stay: Aug 25-26, 1 night. Triple Room. 3 adults. Breakfast: yes. Total: €169.50 incl. city tax €4.50. Due: €165 automatic card charge; city tax paid at property. Coordinate note: address-derived, verify pin.",#ffea00,p-3c8436e9d16246b4aa974ebd103cef14
Hotels,CH,Helvetia,47.030000,8.630000,2026-08-26,"Seemattliweg 9, 6423 Seewen. Stay: Aug 26-27, 1 night. Triple Room with Bathroom. 3 adults. Breakfast: yes. Total: CHF186 incl. city tax CHF6; approx. €198.78 at 1 CHF = 1.0687 EUR. Due: CHF180 automatic card charge; city tax paid at property. Coordinate note: address-derived near Seemattliweg/Lauerzersee, verify pin.",#ffea00,p-3b2a646f723a4b90b0dca6dc0b06642c
Hotels,AT,Götznerhof – Self-Check-in,47.236700,11.310000,2026-08-27,"Kirchstraße 37, 6091 Götzens / Innsbruck. Stay: Aug 27-28, 1 night. Multi Bed Room Standard. 3 adults. Breakfast: no. Total: €136.04; Booking.com pays €9.96 of €146 total. Paid: €136.04. Non-refundable. Coordinate note: address-derived, verify pin.",#ffea00,p-0e6b852e70af48d3a4ea766b1510c72b
Hotels,SK,Motel Kotva,48.1915289,17.2685100,2026-08-28,"Bernolákovská 66, 90028 Ivanka pri Dunaji. Stay: Aug 28-29, 1 night. Budget Triple Room. 3 adults. Breakfast: not stated. Total: €65. Coordinate source: Mapy/web result.",#ffea00,p-650ec8eeb4004780b84806b1bc8bddf9
Transport,AT,Wien Hauptbahnhof,48.185187,16.376597,,,#1a237e,p-4f49a83c3057412c8f5b4881547c865c
Transport,CH,Basel SBB Station,47.547523,7.589624,,,#1a237e,p-3c7c8a47678747de8f4946a343056619
Transport,CH,Caslano,45.97774,8.876289,,,#1a237e,p-b6e6109228134cbdb3a236c98511eada
Transport,CH,Felsenegg,47.310143,8.507407,,,#9c27b0,p-37410a968bbd440c85f6217bc4cb4feb
Transport,CH,Kilchberg ZH,47.322556,8.551782,,,#01579b,p-1f124829b4bf4f0fabd4bee3b0f13964
Transport,CH,Uetliberg,47.351948,8.487672,,,#01579b,p-2a8f8dbbb73a40e1a537050c4635b71c
Transport,CH,Zürich Bürkliplatz,47.366016,8.540524,,,#01579b,p-511e4cd08f1b4aaa8cc2286c646ca9bc
Transport,CH,Zurich HB,47.378146,8.540252,,,#1a237e,p-05a4c499efb74515b03e0ca8ed64e8bd
Transport,CZ,Prague Main Bus Terminal (Florenc),50.089373,14.440936,2023-02-26,,#4e342e,p-140200faa35b4ce79bb7e178a11dd776
Transport,DE,Duisburg Hbf,51.429657,6.776925,,,#1a237e,p-474c8bc4090b400ca7a094600102c1ca
Transport,DE,Düsseldorf Central Station,51.220115,6.792728,,,#1a237e,p-78880e64c90d4171b2fd73c95ff475ae
Transport,DE,Friedrichshafen City,47.65296,9.473785,,,#1a237e,p-487aea1aa5dc4e5d8934a314db7ce4aa
Transport,DE,Lindau-Insel,47.544199,9.681285,,,#1a237e,p-66aece92680e4475963f0f5f21bd751b
Transport,DE,München Hbf,48.14029,11.559998,2024-06-17,,#1a237e,p-2ed97ef2ef9a421399fa176008d3fbf9
Transport,DE,Uhldingen-Mühlhofen,47.736738,9.248376,,,#1a237e,p-a65107936a9b459f98978be3fad20e94
Transport,DK,Billund Centret,55.73138,9.118663,2024-07-31,,#01579b,p-7d4c810eed5f4b8db5c80cec266c05b8
Transport,DK,Det Kongelige Bibliotek (Københavns Havn),55.672196,12.58069,,,#01579b,p-dac93dfa1c9449e786e8eedef7e57770
Transport,DK,Flixbus Stop Copenhagen,55.670153,12.565466,2023-11-16,,#4e342e,p-c616ecd241ca46fe9a83704a790d0507
Transport,DK,København H,55.672768,12.564812,2023-11-13,,#1a237e,p-e2abae09e6e248f6ba506a2bd1dba9bc
Transport,DK,Nordre Toldbod (Københavns Havn),55.688169,12.599597,,,#01579b,p-70466f62da574d55bd05d50bab15761d
Transport,DK,Odense Railway Station Center,55.402404,10.385663,,,#1a237e,p-48aac30a75fb492ca79566205a8e8217
Transport,DK,Roskilde Station,55.639215,12.08904,2024-05-13,,#01579b,p-a545f2c383674051aa6c3858a824ae97
Transport,DK,Vejle Station,55.706667,9.536509,,,#1a237e,p-defb4a0f3ed54ddd8051edb9f7aeb7ae
Transport,DK,DFDS Copenhagen,55.701272,12.595973,,,#01579b,p-89014a888b7c4ac08811a55ac53d08a9
Transport,ES,Alicante bus station,38.337536,-0.491511,,,#4e342e,p-5bd147cd8aa7444db3c58178b87fdc0b
Transport,ES,Barcelona-Sants,41.378998,2.139913,,,#1a237e,p-171800616a3f455ead22b76a4d84a75f
Transport,ES,Caldes de Malavella,41.841098,2.800765,,,#1a237e,p-126d4306c1264148a8ce00fb6cd3e7de
Transport,ES,Córdoba,37.888489,-4.789525,,,#1a237e,p-67cf8ec1384842e18c95ed64d270a97f
Transport,ES,Estació Autobusos València,39.481169,-0.388378,,,#4e342e,p-5e63e6a6774445bc945ba6af63606d8c
Transport,ES,Estacion de Autobuses Murcia,37.985438,-1.13934,,,#4e342e,p-5f5ff8dbf44841c4b9245180c6e9174d
Transport,ES,Estación Madrid - Puerta de Atocha,40.405027,-3.688313,,,#1a237e,p-f6d0f19b97ab40a5b96b2f72e15b9b4f
Transport,ES,Madrid Estación de Chamartín,40.471452,-3.681995,,,#1a237e,p-93cff1cc19ad4e67bbf7101bd3aec8ff
Transport,ES,Sant Feliu de Guíxols,41.780877,3.02219,,,#4e342e,p-313c271c2a8e4535917041af9f9f5cd7
Transport,ES,Sevilla Santa Justa,37.391863,-5.975339,,,#1a237e,p-8c0a331395fb44e4bfb815b3c53c316e
Transport,ES,València Joaquín Sorolla,39.459969,-0.381748,,,#1a237e,p-b29e71733fa4423f8f0d029b94cd0859
Transport,FR,Fontainebleau - Avon,48.416403,2.72647,,,#1a237e,p-8dc4a6b768614f98b591a220a61b4189
Transport,FR,Gare de Granville,48.838694,-1.587299,2023,,#1a237e,p-7bda9cf3b3844fa6aa79b41f8f765016
Transport,FR,Gare Montparnasse,48.840828,2.320197,,,#1a237e,p-0f0791a7693243e2b7faa8c09f0d5451
Transport,FR,Gare Pontorson - Mont-Saint-Michel,48.552751,-1.504963,2023,,#1a237e,p-f562dfe15e234509873f9e9b2b91a5b6
Transport,FR,Mairie,43.29588,5.3704,,,#01579b,p-2acbeaab1bc6457bac91e25f095189b4
Transport,FR,"Marseille, Place aux Huiles",43.29346,5.37109,2023-04-30,,#01579b,p-7cef8c99e15746ea93125b0ab5ebffb2
Transport,FR,Melun,48.527734,2.655133,,,#1a237e,p-1b93ef1933c446e1b375ce62f44e1eef
Transport,FR,Paris. Bercy Bus Station,48.836028,2.380236,2023,2023. Flixbus to Girona Airport,#4e342e,p-9a1d47ee739e448fb3d80c61f3a00030
Transport,DE,Dresden Central Station,51.040503,13.731419,,,#1a237e,p-0fc3f2cdcc604373b843ddedcdc648e4
Transport,HK,Hong Kong Macau Ferry,22.289572,114.15282,,,#01579b,p-bfbbc023da62486dbf3bba9775a895b8
Transport,HU,Budapest-Keleti,47.500442,19.083988,,,#1a237e,p-e4fdcbdce111464bbced189331d8278d
Transport,HU,Budapest-Nyugati,47.510499,19.057777,,,#1a237e,p-869d521b5cc040e3aa0dfe1f56711271
Transport,HU,Gödöllő,47.592462,19.358323,,,#1a237e,p-122407f7c43a4c199b6baee8aa0e6feb
Transport,HU,Záhony,48.402023,22.183724,,,#1a237e,p-447f48247e344219860db7add1dc5cf3
Transport,IE,Howth Cliff Cruises | Ireland's Eye Ferries (landing) | Howth Sunset Cruises,53.392514,-6.068333,,,#1a237e,p-373513a0ddd74a079287e06ff576b988
Transport,IL,Netanya Rail Station,32.320312,34.86905,,,#1a237e,p-3e50c20eeca745cbb42eb40ef4a65d54
Transport,IL,Yerushalayim/Yits'hak Navon,31.788149,35.202575,,,#1a237e,p-ea438ae24a4242ff9dfc6d729012e8b5
Transport,IT,Bergamo,45.690424,9.675034,,,#1a237e,p-7342de5965bd407ba9a924e3bdf3c0d2
Transport,IT,Bologna Centrale,44.505907,11.343369,2019-05-11,,#1a237e,p-ae7ce1a468794b7a840ee4a9275a3fa4
Transport,IT,Napoli Centrale,40.85287,14.272624,,,#1a237e,p-45dea4fe3775444880bad60d58abf91b
Transport,IT,Roma Termini,41.901287,12.501576,,,#1a237e,p-c80d14966c8d43d99802adda049ac8bc
Transport,IT,Stazione Centrale di Milano,45.485322,9.203724,,,#1a237e,p-c0ab604d96d64390935965d6e70d3b55
Transport,IT,Stazione di Venezia Santa Lucia,45.44107,12.321044,,,#1a237e,p-557c845c3d37437a9b35ef04fd9efda1
Transport,IT,Venezia Porto Marghera railway station,45.4725,12.2561,,,#1a237e,p-3b6283e25943431d931de447e2dbc983
Transport,MD,Gara Auto de Nord Chisinau,47.025489,28.86187,,,#4e342e,p-ea8abeef10884414b2e77a90271a4784
Transport,MO,Macau Ferry Terminal & Heliport,22.197085,113.559097,,,#01579b,p-fa5dfadc79954fe5a1bb916215bfc60b
Transport,NL,Amsterdam Centraal railway station,52.379053,4.900362,,,#1a237e,p-01717f533f2b4ed4a6ac593c1e7d16cc
Transport,NL,Eindhoven Centraal,51.443135,5.480539,,,#1a237e,p-065355a03fe946a7bf2bb8bc70002e53
Transport,NL,FlixBus Stop Amsterdam Sloterdijk,52.390013,4.838421,2024-06-20,,#01579b,p-9ff11e7b6b494593a612dd56199a468d
Transport,NL,Venlo,51.365208,6.171574,,,#1a237e,p-be36d54487be4fedb731aa1b71bf89df
Transport,NO,DFDS Oslo Terminal,59.902885,10.743153,,,#01579b,p-065c7d0882464bb6ae6ed75829cb9ceb
Transport,NO,Oslo Bussterminal,59.91029,10.76277,,,#424242,p-2923fee9f2684c8990ba79cd63677d37
Transport,PL,Lublin Główny,51.231534,22.568648,2024-07-23,,#1a237e,p-edeb070034524238a913a339c846926f
Transport,PL,"Nysa, ul. Bema",50.476745,17.340287,2023-02-26,,#4e342e,p-114f08daec7341bdb3c9eae34b07402d
Transport,PL,Przemyśl Główny,49.783527,22.776375,,,#1a237e,p-491f1046f4844e15b4aa0584d7d0fb36
Transport,PL,Rzeszow Bus Station,50.042296,22.004907,,,#4e342e,p-b8a9b816fd1c425f81cdcf0b0d7eb0a9
Transport,PL,Warszawa Zachodnia,52.222048,20.961369,,,#1a237e,p-bcb1e154662d497e9bcf2fd86efc218e
Transport,PL,Wrocław Główny,51.098761,17.036521,,,#1a237e,p-592dfff6bfc24a5ba514b6160c2d1e76
Transport,PT,"Lisboa, Estação do Oriente",38.767842,-9.099345,2015,"01.09.2015 Bus EXPORTBUS | Normal. 21:15 Lisbon Lisboa Oriente - 06:45 Madrid Madrid Estacion Sur. Total (tax included) € 78,00 (3 pas)",#4e342e,p-e5dba082d621434da20217da19e4d44d
Transport,RU,Москва Kiyevsky railway station,55.743087,37.56673,,,#1a237e,p-cceb46e520c74ed2a33bc99842476ba7
Transport,RU,Порт Кавказ,45.338951,36.674065,,,#01579b,p-81f547f116af43aea96d901903a27b20
Transport,SE,Flixbus Stop Malmo,55.607908,13.000087,2023-11-16,,#4e342e,p-b3bdc152279f411380ea5bcbae81f2a3
Transport,SE,Malmö Centralstation,55.609067,12.999923,,,#1a237e,p-68c53a53049f4e41aa2147c65ecf3528
Transport,SK,Bratislava hl.st.,48.158678,17.106206,,,#1a237e,p-c461edfadfcb466798afb871dd8fff6a
Transport,SK,Kosice,48.72268,21.267779,,,#1a237e,p-1fa502b3eeaa43e4b5b2cc6f548c57e8
Transport,SK,Krompachy,48.921163,20.886237,,,#1a237e,p-be49f0e93d804e958cb6b314263b26f2
Transport,UA,Kyiv Main bus station,50.406471,30.519529,,,#4e342e,p-5d8b5617f7484c3d8d876f6352c572fa
Transport,UA,Lviv Railway Station,49.839932,23.993766,,,#1a237e,p-fc127d37496048f58bea2fe2fba55008
Transport,UA,Добротвір (залізнична станція),50.19855,24.35101,,,#1a237e,p-6a0a612e03b34ceeaecc0c6c6a17dd2b
Transport,UA,Івано-Франківськ (залізничний вокзал),48.925274,24.723526,,,#1a237e,p-293af7d35d224b11b430f3b4d5a6fb99
Transport,UA,Керч порт,45.359976,36.47807,,,#01579b,p-ca2315777bdc4663a6503451b20bb1d5
Transport,UA,Київ Залізничний вокзал,50.440495,30.489634,,,#1a237e,p-be56d93c03af4e2db666054f76b66ece
Transport,UA,Львів. Автовокзал,49.78675,24.016806,,,#4e342e,p-15c4a40c42434574be81b9e9e5cd38d9
Transport,UA,Миколаїв (залізничний вокзал),46.938396,32.061864,,,#1a237e,p-45c74b9841e5407fac1c7ba550fe6ffe
Transport,UA,Одеса Головна (залізничний вокзал),46.467731,30.740548,,,#1a237e,p-0e9d11d337154e7796c1bf4f3a9d8895
Transport,UA,Сімферополь (залізничний вокзал),44.96177,34.082442,,,#1a237e,p-b6845461055a46c1aca1e2fb43fa75bc
Transport,UA,Ужгород (залізничний вокзал),48.608836,22.300354,,,#1a237e,p-7c89f8460ae54ffaacb376594ffa1b4a
Transport,UA,Харків (залізничний вокзал),49.989577,36.204338,,,#1a237e,p-5b9abbffebf84b8c8a3e7f384cc364d7
Transport,UA,Херсон (залізничний вокзал),46.656256,32.604873,,,#1a237e,p-813c90ca629b4d9d95b309c0a09cc701
Transport,UA,Чоп,48.432477,22.205563,,,#1a237e,p-829f36487d754c359c456599981ed5d1
Transport,GB,London Blackfriars,51.511473,-0.103125,,,#1a237e,p-e774e064619c46848a3b2f7a598947b3
Transport,GB,Saint Pancras Station,51.530876,-0.125784,2025-05-04,,#1a237e,p-2965935ee936459487858ba11fb7b10b
Transport,US,Fairhaven Station,48.72046,-122.511107,,,#1a237e,p-719f5e914cd64a189a2757c462d153e6
Transport,US,Seattle King Street Station,47.598389,-122.329909,,,#1a237e,p-15739c9a5d5b4b9cbd895976b8579651
Transport,US,Union Station DC,38.896989,-77.006383,,,#1a237e,p-c47df5e0ebf3478f966ead60b71ea2ef
Transport,US,"Union Station Raleigh, NC",35.77726,-78.647365,,,#1a237e,p-cccdc38a315f4a268c49dde6e5819153
Ski,CH,Titlis Engelberg (2428),46.7825,8.417778,2021,,#bdbdbd,p-adfd92c9e8c74ae7be8abbd79fcc5b74
Ski,SK,Kubínska,49.250134,19.265814,2003,,#bdbdbd,p-79a628badf34423d98749196738b2d5d
Ski,SK,Plejsy (1025m),48.899156,20.891688,,,#bdbdbd,p-6602fba41c0b47a9aa616f22b948339c
Ski,UA,Буковель (1372м),48.360278,24.392222,,,#bdbdbd,p-2b86781e244c4cbfbeaad9d60961d827
Ski,UA,Плай (800м),48.899334,23.283501,,,#bdbdbd,p-e44765fa411b47ab9d010244bbacb728
Ski,UA,Тростян (1232m),48.856696,23.389646,,,#bdbdbd,p-c67b5a4b8588475f8726be18557cc346
Ski,US,Holiday Valley (690m),42.262581,-78.667397,,,#bdbdbd,p-0dbae9b6147b440ca2627860d5999571
Ski,US,Mt. Baker (1550m),48.857292,-121.666662,,,#bdbdbd,p-2bc1d5dfbf0b46b9a09490038a38ad53
Border_Crossing,,HU-HR Letenye - Goričan,46.420232,16.698146,,,#000000,p-7135e5286a554c03991acea7263e05f0
Border_Crossing,,HU-RS Röszke - Хоргош,46.173328,19.976617,,,#000000,p-849a21e268534444b077743475152a97
Border_Crossing,,RO-BG Giurgiu - Ruse,43.887234,26.007302,,,#000000,p-e948dc193b9f480eaacc70eab1ec7483
Border_Crossing,,RO-BG Negru Voda,43.787386,28.149197,,,#000000,p-217c9a698fe34f9394da7f80c0487a68
Border_Crossing,,UA-BY Піща - Олтуш,51.641333,23.877628,,,#000000,p-45780edb82a34003b0076a173db7df69
Border_Crossing,,UA-BY Пулемець - Томашівка,51.574392,23.697305,,,#000000,p-b9504a22485c4bf2a546e1ecadf4c08e
Border_Crossing,,UA-HU Лужанка - Beregsurány,48.16572,22.573937,,,#000000,p-f8f0a294024f43cc9b682129d6284552
Border_Crossing,,UA-HU Чоп - Záhony,48.41755,22.169779,,,#000000,p-50887f7a3adc477b9e191d30ad2e6103
Border_Crossing,,UA-HU Чоп - Záhony (rail),48.415144,22.185125,,,#000000,p-231e2bbb387a46499d8328bcdb749dc1
Border_Crossing,,UA-MD* Платонове,47.405734,29.333509,,,#000000,p-a965540944b64886a42ff4ced616dd26
Border_Crossing,,UA-PL Краковець - Korczowa,49.955298,23.11644,,,#000000,p-32ad5aad7730486bab93f25e0f40cffb
Border_Crossing,,UA-PL Рава руська - Hrebenne,50.27664,23.588567,,,#000000,p-b0b4f491104148a28711a6dc561c2d6c
Border_Crossing,,UA-PL Шегині - Medyka,49.79909,22.950045,,,#000000,p-3162bee17fa74714ae84b7b76dee8e44
Border_Crossing,,UA-PL Ягодин-Dorohusk,51.188093,23.81045,,,#000000,p-b8b525f90d57482397fc027668bec6af
Border_Crossing,,UA-RO Порубне - Siret,47.988715,26.060037,,,#000000,p-fe5a5ac366024450a1005f45f378e4ca
Border_Crossing,,UA-RU Керч - Кавказ,45.356281,36.476914,,,#000000,p-32fb4e854b294b249fb32ea7bd9afae3
Border_Crossing,,UA-RU Новоазовськ - Веселовознесенка,47.159735,38.234996,,,#000000,p-d9ac26822b0f4ed58ef8ba5276ad0aae
Border_Crossing,,UA-RU Хутір Михайлівський (rail),52.201274,34.025175,,,#000000,p-8795abdc14a449368fd395520740740a
Border_Crossing,,UA-SK Ужгород - Vyšné Nemecké,48.653912,22.269882,,,#000000,p-af4d66fab6f94a4e8081611fec087e07
Car_Rentals,CY,Autorent M.C LTD - Larnaca,34.877145,33.598659,2021-07-17,,#0288d1,p-c1bd22d905494cfe8f70f1a619edc087
Car_Rentals,OM,Alamo Rent A Car - Muscat Airport,23.60075,58.289573,2025-10-01,,#0288d1,p-ae247c64e91e4bd29d4f85b6bfbe12b7
Car_Rentals,PL,ACE Rent A Car,52.170594,20.974291,,,#0288d1,p-a6f417c9598b4f4c89113a6a5a1da7b5
Car_Rentals,PL,Hertz Car Rental,52.172328,20.972442,2025-08-05,"Tue, Aug 5 - Sun, Aug 10 Total 1409.43 PLN",#0288d1,p-caa7b2baf41e4267945a7e57dd21a1bb
Car_Rentals,US,Enterprise Rent-A-Car,34.193023,-118.350151,2008,,#0288d1,p-d03c38ab50c044c09db5d932b296daca
Car_Rentals,IS,"קאנטרי שרותי ליסינג בע""מ",32.329637,34.849842,2014,,#0288d1,p-4929bedbf4d14d96a6dfe307457ec340
Places,PL,Jasna Góra Częstochowa,50.8123076,19.0986413,2026-08-18,,,p-a08397d0d90149a595c32d5ce665718b
Places,PL,Radiostacja Gliwicka,50.3133389,18.6887646,2026-08-18,,,p-855ce740cf7d4b5d82d4529037ebfb39
Places,CZ,Štramberk,49.5912330,18.1170378,2026-08-18,,,p-9cb2e881167f4193ae4586ca7464041a
Places,CZ,Mohyla míru,49.1281428,16.7624365,2026-08-18,,,p-529477656c10448a8796144d2396742b
Places,CZ,U Dřevěného vlka Brno,49.1928395,16.6098005,2026-08-18,,,p-1b014be06fca4a3cac83c19b10bb48d5
Places,AT,Bruck an der Leitha,48.0255094,16.7790041,2026-08-19,,,p-409608d9fbc64364a57467b3d3947e5f
Places,AT,Neusiedl am See Seebad,47.9314582,16.8372302,2026-08-19,,,p-4378b296504045f9a0ee6f4886636844
Places,AT,Graz Uhrturm,47.0735395,15.4377297,2026-08-19,,,p-565e2f215e6f456a9763b45a165fee62
Places,AT,Friedhof Feldkirchen bei Graz,47.01299687691152,15.440883997154433,2026-08-19,Talerhof memorial,,p-ba266d8731394e42bd1ce6739204a632
Places,AT,Lindwurmbrunnen Klagenfurt,46.6239752,14.3077062,2026-08-19,,,p-ad83ef9ead5b432990b3489d0251cf94
Places,AT,Wörthersee Ostbucht,46.62245092905371,14.253218795804269,2026-08-20,,,p-89ad47d4076948a6aea278fbe048fd92
Places,IT,Venzone,46.3337685,13.1393483,2026-08-20,,,p-50c37d71505446899b9ed1f5c9446a32
Places,IT,Sirmione,45.4922496,10.6067172,2026-08-20,Ristorante Pizzeria Modì,,p-792649be040449d588d641163ac61ed2
Places,IT,"Città Alta
 Bergamo",45.7039869,9.6628565,2026-08-20,,,p-317fd15c0d644e51a3d5662751d1734a
Places,IT,Trieste,45.652151511681815,13.773046449899859,2026-08-23,,,p-7d001c11539d444cbe99f623dc3148df
Places,IT,Vicenza,45.547223462975076,11.546464510190932,2026-08-25,,,p-0a492b9bffd2418e9d9b5ad38e7804dc
Places,IT,Montblanc viewpoint,45.81342559653397,6.946948779862251,2026-08-26,,,p-446b6628479e4db39c787b1212518987
Places,CH,Château de Chillon,46.4143004,6.9287265,2026-08-26,,,p-51c447d76b274a82ab8064deab1aad20
Places,CH,Kapellbrücke,47.0509275,8.3067167,2026-08-26,,,p-6382ef774d1a4451b44c78c7a559dc9d
Places,LI,Vaduz,47.138574014285325,9.52590314780244,2026-08-27,,,p-1917c6671d6d4cd4a9741da6cf0e3771
Places,CH,Davos,46.80138833795012,9.831530542730917,2026-08-27,,,p-3bb43e6229594866ba4a4f78cd9a1f45
Places,CH,Flüela,46.75190757293438,9.94503721000343,2026-08-27,,,p-033e0d98f47c46a589afbc4ac158b2bc
Places,AT,Innsbruck,47.267820813805514,11.390782457178654,2026-08-28,,,p-dfe8d8ae8bc04128a85b353485802cd2
Places,AT,Schloss Mirabell,47.8055548,13.0416161,2026-08-28,,,p-0c94f23b3e864b64add18e33fe45a45b
Places,FR,Cimetière du Vieux Château menton,43.7782718,7.5056468,2026-07-24,,,p-deff656d0c234c058472b3e81232ce4b
Football_stadiums,GB,Emirates stadium London,51.5550404,-0.1083997,2023-11-29,,,p-003e571afa194e96b9f082e495062ab4
Hotels,GR,The Square Hotel by X&N,37.9861992,23.7343484,2026-08-07,,,p-1300394726534c0592da64e9c24846f0
